Fold_id	trigram	type_of_bracketing
5 	municipal-j_bond-n_market-n 	L
5 	economic-j_forecasting-n_firm-n 	L
5 	diabetes-n_program-n_branch-n 	L
5 	law-n_firm-n_consultant-n 	L
5 	horticulture-n_research-n_center-n 	L
5 	stock-n_market-n_lore-n 	L
5 	military-j_construction-n_bill-n 	L
5 	specialty-n_car-n_maker-n 	L
5 	genetic-j_engineering-n_technique-n 	L
5 	brand-n_loyalty-n_game-n 	L
5 	general-j_obligation-n_offering-n 	L
6 	first-j_growth-n_rate-n 	R
6 	potential-j_market-n_plunge-n 	R
6 	state-n_oil-n_company-n 	R
6 	bloody-j_street-n_rioting-n 	R
6 	cheap-j_executive-n_model-n 	R
6 	aircraft-n_fuel-n_efficiency-n 	R
6 	deputy-n_attorney-n_general-n 	R
6 	enormous-j_business-n_opportunity-n 	R
6 	top-j_industry-n_group-n 	R
6 	new-j_oil-n_field-n 	R
6 	overnight-j_fishing-n_expedition-n 	R
6 	Canadian-j_government-n_agency-n 	R
6 	option-n_clearing-n_firm-n 	R
6 	executive-j_vice-n_president-n 	R
6 	healthy-j_stock-n_market-n 	R
6 	current-j_market-n_price-n 	R
6 	old-j_mining-n_town-n 	R
6 	Dutch-j_chemical-n_company-n 	R
6 	broad-j_market-n_index-n 	R
6 	teenage-j_drug-n_dealer-n 	R
6 	management-n_investment-n_company-n 	R
6 	morning-n_package-n_sort-n 	R
6 	young-j_oil-n_man-n 	R
6 	much-j_investor-n_selling-n 	R
6 	extraordinary-j_buying-n_opportunity-n 	R
6 	affordable-j_housing-n_stock-n 	R
6 	government-n_work-n_program-n 	R
6 	Cuban-j_sugar-n_harvest-n 	R
6 	urban-j_food-n_shortage-n 	R
6 	great-j_health-n_risk-n 	R
6 	late-j_coup-n_attempt-n 	R
6 	chief-j_investment-n_officer-n 	R
6 	new-j_financing-n_structure-n 	R
6 	secret-j_training-n_center-n 	R
6 	quirky-j_beauty-n_business-n 	R
6 	total-n_operating-n_revenue-n 	R
6 	Canadian-j_pig-n_herd-n 	R
6 	entire-j_data-n_base-n 	R
6 	different-j_business-n_system-n 	R
6 	future-j_income-n_stream-n 	R
6 	weak-j_capital-n_formation-n 	R
6 	next-j_chief-n_executive-n 	R
6 	more-j_memory-n_capacity-n 	R
6 	huge-j_mainframe-n_market-n 	R
6 	emergency-n_investment-n_advice-n 	R
6 	British-j_tobacco-n_conglomerate-n 	R
6 	American-j_council-n_delegate-n 	R
6 	commercial-j_passenger-n_flight-n 	R
6 	major-j_computer-n_failure-n 	R
6 	chief-j_nursing-n_officer-n 	R
6 	viable-j_bank-n_capital-n 	R
6 	combined-j_market-n_share-n 	R
6 	definitive-j_purchase-n_agreement-n 	R
6 	Japanese-j_manufacturing-n_expertise-n 	R
6 	important-j_government-n_contract-n 	R
6 	big-j_spending-n_bill-n 	R
6 	further-j_price-n_deterioration-n 	R
6 	expensive-j_video-n_game-n 	R
6 	new-j_construction-n_contracting-n 	R
6 	international-j_steel-n_trade-n 	R
6 	American-j_jet-n_engine-n 	R
6 	genuine-j_reform-n_leader-n 	R
6 	only-j_cast-n_member-n 	R
6 	sharp-j_market-n_drop-n 	R
6 	similar-j_demonstration-n_program-n 	R
6 	electronic-j_trading-n_system-n 	R
6 	particular-j_market-n_situation-n 	R
6 	serious-j_drinking-n_problem-n 	R
6 	daily-j_equity-n_trading-n 	R
6 	regular-j_ferry-n_service-n 	R
6 	inadequate-j_consumer-n_research-n 	R
6 	important-j_market-n_information-n 	R
6 	rare-j_package-n_sale-n 	R
6 	medium-term-j_debt-n_financing-n 	R
6 	warm-j_autumn-n_day-n 	R
6 	deputy-n_district-n_director-n 	R
6 	new-j_takeover-n_deal-n 	R
6 	international-j_fragrance-n_business-n 	R
6 	glass-n_exhibition-n_complex-n 	R
6 	major-j_buying-n_binge-n 	R
6 	percentage-n_wage-n_increase-n 	R
6 	major-j_regime-n_base-n 	R
6 	network-n_advertising-n_time-n 	R
6 	violent-j_police-n_action-n 	R
6 	former-j_treasury-n_secretary-n 	R
6 	future-j_product-n_development-n 	R
6 	big-j_majority-n_holder-n 	R
6 	tv-n_wire-n_service-n 	R
6 	previous-j_reporting-n_period-n 	R
6 	specialty-n_steel-n_business-n 	R
6 	British-j_life-n_insurer-n 	R
6 	large-j_security-n_force-n 	R
6 	top-j_tax-n_rate-n 	R
6 	producer-n_price-n_index-n 	R
6 	street-n_drug-n_user-n 	R
6 	thin-j_trading-n_volume-n 	R
6 	first-j_radar-n_detector-n 	R
6 	high-j_rate-n_base-n 	R
6 	uninsured-j_premium-n_issue-n 	R
6 	chief-j_cabinet-n_secretary-n 	R
6 	controlling-j_ownership-n_interest-n 	R
6 	significant-j_fighting-n_force-n 	R
6 	daily-j_trading-n_volume-n 	R
6 	commercial-j_seed-n_crop-n 	R
6 	deputy-n_assistant-n_commissioner-n 	R
6 	former-j_bond-n_executive-n 	R
6 	French-j_bank-n_group-n 	R
6 	British-j_beer-n_industry-n 	R
6 	magazine-n_success-n_story-n 	R
6 	first-j_opposition-n_governor-n 	R
6 	group-n_chief-n_executive-n 	R
6 	first-j_trading-n_day-n 	R
6 	huge-j_leasing-n_firm-n 	R
6 	prolonged-j_radiation-n_therapy-n 	R
6 	lead-n_investment-n_banker-n 	R
6 	new-j_sonar-n_system-n 	R
6 	own-j_security-n_force-n 	R
6 	international-j_coffee-n_agreement-n 	R
6 	volatile-j_stock-n_exchange-n 	R
6 	current-j_spot-n_price-n 	R
6 	weak-j_real-estate-n_market-n 	R
6 	discount-n_apparel-n_chain-n 	R
6 	security-n_command-n_post-n 	R
6 	hard-j_toilet-n_paper-n 	R
6 	requisite-j_background-n_information-n 	R
6 	black-j_leather-n_skirt-n 	R
6 	old-fashioned-j_brand-n_loyalty-n 	R
6 	unexpected-j_earning-n_decline-n 	R
6 	strong-j_market-n_position-n 	R
6 	annual-j_management-n_fee-n 	R
6 	fast-food-n_customer-n_count-n 	R
6 	future-j_currency-n_transaction-n 	R
6 	nightly-j_news-n_program-n 	R
6 	special-j_phone-n_line-n 	R
6 	missing-j_gold-n_watch-n 	R
6 	big-j_rice-n_dealer-n 	R
6 	level-n_playing-n_field-n 	R
6 	new-j_union-n_leader-n 	R
6 	recent-j_math-n_major-n 	R
6 	Irish-j_aviation-n_industry-n 	R
6 	public-j_share-n_offering-n 	R
6 	chief-j_executive-n_officer-n 	R
6 	more-j_consumer-n_loyalty-n 	R
6 	high-j_tax-n_rate-n 	R
6 	proposed-j_merger-n_agreement-n 	R
6 	compound-j_growth-n_rate-n 	R
6 	arm-n_wrestling-n_challenge-n 	L
6 	retail-j_brokerage-n_firm-n 	L
6 	national-j_product-n_report-n 	L
6 	combat-n_aircraft-n_program-n 	L
6 	paint-n_shop-n_fire-n 	L
6 	money-n_management-n_firm-n 	L
6 	aircraft-n_evaluation-n_firm-n 	L
6 	federal-j_court-n_jury-n 	L
6 	home-n_construction-n_loan-n 	L
6 	health-care-n_specialty-n_law-n 	L
6 	environmental-j_impairment-n_insurance-n 	L
6 	investment-n_policy-n_committee-n 	L
6 	joint-j_marketing-n_agreement-n 	L
6 	voting-n_approval-n_requirement-n 	L
6 	commercial-j_property-n_claim-n 	L
6 	water-n_treatment-n_group-n 	L
6 	oil-n_spill-n_case-n 	L
6 	domestic-j_equipment-n_portfolio-n 	L
6 	current-j_interest-n_bond-n 	L
6 	patent-n_infringement-n_case-n 	L
6 	junk-n_bond-n_portfolio-n 	L
6 	local-j_government-n_regulation-n 	L
6 	real-j_estate-n_magnate-n 	L
6 	magazine-n_advertising-n_market-n 	L
6 	common-j_stock-n_dividend-n 	L
6 	cable-n_television-n_company-n 	L
6 	capital-n_restructuring-n_plan-n 	L
6 	real-j_estate-n_analyst-n 	L
6 	exchange-n_rate-n_weakness-n 	L
6 	merchandise-n_trade-n_deficit-n 	L
6 	income-n_tax-n_payment-n 	L
6 	law-n_firm-n_management-n 	L
6 	steam-n_turbine-n_technology-n 	L
6 	foreign-j_exchange-n_option-n 	L
6 	market-n_share-n_strategy-n 	L
6 	black-j_velvet-n_suit-n 	L
6 	health-n_insurance-n_plan-n 	L
6 	addiction-n_treatment-n_center-n 	L
6 	real-j_estate-n_market-n 	L
6 	short-term-j_investment-n_rating-n 	L
6 	junk-n_bond-n_sale-n 	L
6 	digital-j_audio-n_tape-n 	L
6 	tv-n_series-n_rating-n 	L
6 	investment-n_banking-n_business-n 	L
6 	steam-n_generating-n_plant-n 	L
6 	negligible-j_risk-n_standard-n 	L
6 	long-distance-j_telephone-n_service-n 	L
6 	military-j_aircraft-n_segment-n 	L
6 	personal-j_computer-n_maker-n 	L
6 	presidential-j_election-n_year-n 	L
6 	insurance-n_consulting-n_firm-n 	L
6 	home-n_building-n_company-n 	L
6 	current-j_account-n_surplus-n 	L
6 	federal-j_government-n_initiative-n 	L
6 	mutual-j_fund-n_performance-n 	L
6 	exchange-n_rate-n_target-n 	L
6 	home-n_repair-n_market-n 	L
6 	late-j_night-n_entertainment-n 	L
6 	basket-n_trading-n_vehicle-n 	L
6 	stock-n_market-n_erosion-n 	L
6 	corporate-j_service-n_manager-n 	L
6 	second-j_section-n_index-n 	L
6 	commercial-j_paper-n_rate-n 	L
6 	intimate-j_apparel-n_maker-n 	L
6 	convention-n_center-n_bond-n 	L
6 	thin-j_metal-n_part-n 	L
6 	diesel-j_truck-n_manufacturer-n 	L
6 	grand-j_jury-n_witness-n 	L
6 	investment-n_management-n_division-n 	L
6 	transportation-n_industry-n_supplier-n 	L
6 	private-j_relief-n_bill-n 	L
6 	bank-n_debt-n_market-n 	L
6 	tax-n_rate-n_change-n 	L
6 	cash-n_equity-n_contribution-n 	L
6 	democratic-j_majority-n_whip-n 	L
6 	trade-n_group-n_official-n 	L
6 	work-n_force-n_cut-n 	L
7 	entire-j_abortion-n_question-n 	R
7 	new-j_convention-n_center-n 	R
7 	former-j_tourism-n_minister-n 	R
7 	entire-j_stock-n_portfolio-n 	R
7 	extensive-j_market-n_research-n 	R
7 	whole-j_greenhouse-n_theory-n 	R
7 	third-j_aluminum-n_company-n 	R
7 	sturdy-j_oak-n_tree-n 	R
7 	future-j_takeover-n_bid-n 	R
7 	European-j_insurance-n_company-n 	R
7 	subsequent-j_takeover-n_frenzy-n 	R
7 	two-tier-j_exchange-n_rate-n 	R
7 	highway-n_toll-n_booth-n 	R
7 	experienced-j_management-n_team-n 	R
7 	major-j_industry-n_organization-n 	R
7 	small-j_yield-n_premium-n 	R
7 	final-j_maturity-n_date-n 	R
7 	new-j_agency-n_debt-n 	R
7 	great-j_eye-n_appeal-n 	R
7 	record-j_market-n_drop-n 	R
7 	good-j_quality-n_assurance-n 	R
7 	chief-n_marketing-n_officer-n 	R
7 	numerous-j_trade-n_group-n 	R
7 	strong-j_farmer-n_selling-n 	R
7 	further-j_trade-n_improvement-n 	R
7 	chief-j_credit-n_officer-n 	R
7 	international-j_telecommunications-n_network-n 	R
7 	unexpected-j_baseball-n_championship-n 	R
7 	third-j_business-n_partner-n 	R
7 	own-j_air-n_force-n 	R
7 	implicit-j_price-n_deflator-n 	R
7 	private-j_market-n_value-n 	R
7 	first-j_operating-n_loss-n 	R
7 	new-j_line-n_item-n 	R
7 	utility-n_holding-n_company-n 	R
7 	own-j_software-n_subsidiary-n 	R
7 	German-j_party-n_theorist-n 	R
7 	special-j_night-n_session-n 	R
7 	commercial-j_air-n_time-n 	R
7 	good-j_investment-n_choice-n 	R
7 	outside-j_power-n_source-n 	R
7 	new-j_group-n_president-n 	R
7 	official-j_poverty-n_threshold-n 	R
7 	steady-j_profit-n_growth-n 	R
7 	diversified-j_construction-n_concern-n 	R
7 	domestic-j_air-n_traffic-n 	R
7 	Saudi-j_oil-n_minister-n 	R
7 	large-j_cash-n_prize-n 	R
7 	major-j_drug-n_consumer-n 	R
7 	current-j_housing-n_crunch-n 	R
7 	central-j_market-n_district-n 	R
7 	primary-j_policy-n_focus-n 	R
7 	discretionary-j_cash-n_flow-n 	R
7 	erratic-j_stock-n_market-n 	R
7 	high-j_oil-n_price-n 	R
7 	state-n_procurement-n_division-n 	R
7 	overall-j_customer-n_count-n 	R
7 	same-j_risk-n_level-n 	R
7 	Japanese-j_mainframe-n_business-n 	R
7 	national-j_aerospace-n_plane-n 	R
7 	amazing-j_fossil-n_quarry-n 	R
7 	general-j_trade-n_agreement-n 	R
7 	total-j_cash-n_position-n 	R
7 	local-j_law-n_enforcement-n 	R
7 	electronic-j_warfare-n_equipment-n 	R
7 	modest-j_profit-n_expansion-n 	R
7 	big-j_bank-n_heist-n 	R
7 	possible-j_takeover-n_proposal-n 	R
7 	annual-j_population-n_growth-n 	R
7 	new-j_ad-n_agency-n 	R
7 	American-j_education-n_system-n 	R
7 	possible-j_bidding-n_war-n 	R
7 	poor-j_product-n_mix-n 	R
7 	senior-j_currency-n_analyst-n 	R
7 	hybrid-j_seed-n_crop-n 	R
7 	country-n_loan-n_business-n 	R
7 	extensive-j_trial-n_experience-n 	R
7 	new-j_market-n_niche-n 	R
7 	British-j_car-n_company-n 	R
7 	rare-j_childhood-n_cancer-n 	R
7 	longtime-j_floor-n_trader-n 	R
7 	Soviet-j_miner-n_strike-n 	R
7 	emergency-n_import-n_program-n 	R
7 	median-j_household-n_income-n 	R
7 	low-j_growth-n_rate-n 	R
7 	federal-j_prison-n_system-n 	R
7 	first-j_vice-n_president-n 	R
7 	current-j_top-n_rate-n 	R
7 	former-j_gas-n_station-n 	R
7 	state-n_attorney-n_general-n 	R
7 	low-j_tax-n_rate-n 	R
7 	former-j_burial-n_ground-n 	R
7 	new-j_microprocessor-n_chip-n 	R
7 	short-term-j_revenue-n_outlook-n 	R
7 	huge-j_trade-n_gap-n 	R
7 	morning-n_trading-n_session-n 	R
7 	initial-j_offering-n_price-n 	R
7 	private-j_network-n_service-n 	R
7 	popular-j_talk-n_show-n 	R
7 	German-j_cartel-n_office-n 	R
7 	deputy-n_executive-n_director-n 	R
7 	active-j_index-n_arbitrage-n 	R
7 	German-j_oil-n_company-n 	R
7 	major-j_engine-n_plant-n 	R
7 	first-j_notebook-n_computer-n 	R
7 	new-j_settlement-n_proposal-n 	R
7 	big-j_aluminum-n_company-n 	R
7 	other-j_heart-n_disease-n 	R
7 	senior-j_computing-n_manager-n 	R
7 	space-based-j_defense-n_shield-n 	R
7 	new-j_casino-n_company-n 	R
7 	American-j_pop-n_culture-n 	R
7 	major-j_semiconductor-n_producer-n 	R
7 	active-j_takeover-n_stock-n 	R
7 	new-j_payment-n_system-n 	R
7 	net-j_asset-n_backing-n 	R
7 	American-j_holding-n_company-n 	R
7 	current-j_debt-n_limit-n 	R
7 	specific-j_poison-n_pill-n 	R
7 	controversial-j_tax-n_measure-n 	R
7 	significant-j_fast-food-n_chain-n 	R
7 	false-j_drug-n_information-n 	R
7 	potential-j_takeover-n_target-n 	R
7 	monthly-j_trading-n_volume-n 	R
7 	German-j_radio-n_interview-n 	R
7 	assistant-n_vice-n_president-n 	R
7 	current-j_purchasing-n_spree-n 	R
7 	typical-j_office-n_machine-n 	R
7 	sharp-j_dollar-n_downturn-n 	R
7 	high-j_employee-n_productivity-n 	R
7 	pipeline-n_liability-n_fund-n 	R
7 	good-j_delivery-n_site-n 	R
7 	24-hour-j_trading-n_system-n 	R
7 	next-j_surgeon-n_general-n 	R
7 	key-j_pawn-n_thrust-n 	R
7 	unpopular-j_income-n_surtax-n 	R
7 	major-j_computer-n_retailer-n 	R
7 	federal-j_pension-n_agency-n 	R
7 	business-n_trade-n_group-n 	R
7 	strong-j_whip-n_hand-n 	R
7 	initial-j_production-n_stage-n 	R
7 	private-sector-j_drug-n_industry-n 	R
7 	official-j_souvenir-n_book-n 	R
7 	first-j_company-n_dormitory-n 	R
7 	definitive-j_merger-n_agreement-n 	R
7 	computer-assisted-j_program-n_trading-n 	R
7 	air-n_force-n_plane-n 	L
7 	electric-j_utility-n_company-n 	L
7 	emergency-n_relief-n_program-n 	L
7 	major-j_league-n_football-n 	L
7 	mandatory-j_retirement-n_age-n 	L
7 	gas-n_pipeline-n_operator-n 	L
7 	housing-n_site-n_size-n 	L
7 	leveraged-j_buy-out-n_firm-n 	L
7 	real-j_estate-n_portfolio-n 	L
7 	personal-j_computer-n_business-n 	L
7 	commercial-j_real-estate-n_market-n 	L
7 	construction-n_lending-n_unit-n 	L
7 	economic-j_development-n_affiliate-n 	L
7 	factory-n_job-n_growth-n 	L
7 	order-n_execution-n_system-n 	L
7 	stock-n_index-n_arbitrage-n 	L
7 	stock-n_market-n_decline-n 	L
7 	private-j_business-n_product-n 	L
7 	real-j_estate-n_lending-n 	L
7 	public-j_television-n_program-n 	L
7 	cellular-j_telephone-n_service-n 	L
7 	business-n_trust-n_company-n 	L
7 	water-n_treatment-n_plant-n 	L
7 	personal-j_computer-n_market-n 	L
7 	money-n_management-n_business-n 	L
7 	computer-n_publishing-n_program-n 	L
7 	computer-n_memory-n_equipment-n 	L
7 	real-j_estate-n_unit-n 	L
7 	salary-n_review-n_committee-n 	L
7 	reproductive-j_health-n_conference-n 	L
7 	transportation-n_department-n_spokesman-n 	L
7 	mortgage-n_investment-n_conduit-n 	L
7 	home-n_improvement-n_campaign-n 	L
7 	base-n_wage-n_increase-n 	L
7 	coated-j_sheet-n_steel-n 	L
7 	domestic-j_business-n_economy-n 	L
7 	real-j_estate-n_partnership-n 	L
7 	investment-n_management-n_subsidiary-n 	L
7 	market-n_research-n_concern-n 	L
7 	luxury-n_car-n_maker-n 	L
7 	grand-j_jury-n_report-n 	L
7 	standard-j_deviation-n_figure-n 	L
7 	natural-j_gas-n_industry-n 	L
7 	motor-n_home-n_line-n 	L
7 	pension-n_fund-n_manager-n 	L
7 	trading-n_floor-n_set-n 	L
7 	power-n_plant-n_order-n 	L
7 	electric-j_power-n_plant-n 	L
7 	employee-n_suggestion-n_program-n 	L
7 	foreign-j_debt-n_load-n 	L
7 	real-j_estate-n_industry-n 	L
7 	machine-n_tool-n_producer-n 	L
7 	ice-n_cream-n_maker-n 	L
7 	program-n_trading-n_volume-n 	L
7 	pension-n_fund-n_management-n 	L
7 	pilot-n_union-n_chairman-n 	L
7 	nursing-n_home-n_stay-n 	L
7 	oil-n_field-n_equipment-n 	L
7 	annual-j_subscription-n_rate-n 	L
7 	direct-j_marketing-n_plan-n 	L
7 	merchant-n_banking-n_concern-n 	L
7 	general-j_obligation-n_note-n 	L
7 	real-j_estate-n_brokerage-n 	L
7 	corporate-j_advertising-n_campaign-n 	L
7 	fashion-n_image-n_business-n 	L
7 	physical-j_therapy-n_researcher-n 	L
7 	consumer-n_price-n_increase-n 	L
7 	garment-n_service-n_company-n 	L
7 	motor-n_vehicle-n_maker-n 	L
7 	retail-j_brokerage-n_business-n 	L
7 	investment-n_banking-n_operation-n 	L
7 	direct-j_mail-n_catalog-n 	L
7 	cereal-n_volume-n_growth-n 	L
7 	high-j_school-n_team-n 	L
7 	outpatient-n_treatment-n_facility-n 	L
7 	current-j_account-n_deficit-n 	L
8 	public-j_police-n_force-n 	R
8 	own-j_recruitment-n_process-n 	R
8 	initial-j_public-n_offering-n 	R
8 	regular-j_coach-n_fare-n 	R
8 	automated-j_trading-n_system-n 	R
8 	village-n_bank-n_manager-n 	R
8 	current-j_market-n_value-n 	R
8 	judicial-j_power-n_grab-n 	R
8 	hostile-j_takeover-n_bid-n 	R
8 	intense-j_takeover-n_speculation-n 	R
8 	overall-j_price-n_rise-n 	R
8 	retail-j_equity-n_trading-n 	R
8 	home-n_phone-n_number-n 	R
8 	mysterious-j_office-n_fire-n 	R
8 	new-j_quota-n_system-n 	R
8 	former-j_finance-n_executive-n 	R
8 	only-j_industry-n_sector-n 	R
8 	average-j_discount-n_rate-n 	R
8 	old-j_union-n_leadership-n 	R
8 	weak-j_ad-n_linage-n 	R
8 	stormy-j_weekend-n_meeting-n 	R
8 	state-n_trial-n_judge-n 	R
8 	budget-n_line-n_item-n 	R
8 	more-j_winter-n_wheat-n 	R
8 	low-j_interest-n_income-n 	R
8 	strong-j_cash-n_flow-n 	R
8 	Jewish-j_community-n_leader-n 	R
8 	regular-j_news-n_program-n 	R
8 	direct-j_technology-n_flow-n 	R
8 	average-j_price-n_realization-n 	R
8 	bitter-j_power-n_struggle-n 	R
8 	planned-j_petrochemical-n_complex-n 	R
8 	small-j_fabric-n_wholesaler-n 	R
8 	recent-j_arbitration-n_case-n 	R
8 	sound-n_marketing-n_decision-n 	R
8 	effective-j_tax-n_rate-n 	R
8 	late-j_market-n_rally-n 	R
8 	executive-n_dining-n_room-n 	R
8 	rich-j_book-n_contract-n 	R
8 	solid-j_loan-n_growth-n 	R
8 	federal-j_pension-n_law-n 	R
8 	consecutive-j_record-n_month-n 	R
8 	regular-j_unemployment-n_benefit-n 	R
8 	annual-j_selling-n_rate-n 	R
8 	domestic-j_money-n_market-n 	R
8 	only-j_material-n_support-n 	R
8 	certain-j_bank-n_debt-n 	R
8 	normal-j_bear-n_market-n 	R
8 	winter-n_tourist-n_season-n 	R
8 	low-j_wage-n_increase-n 	R
8 	five-year-j_call-n_protection-n 	R
8 	big-j_voting-n_bloc-n 	R
8 	big-j_mining-n_concern-n 	R
8 	senior-j_deputy-n_manager-n 	R
8 	head-n_equity-n_trader-n 	R
8 	strong-j_consumer-n_spending-n 	R
8 	late-j_research-n_pact-n 	R
8 	career-n_home-n_run-n 	R
8 	standard-j_maintenance-n_equipment-n 	R
8 	deep-j_market-n_plunge-n 	R
8 	sophisticated-j_computer-n_system-n 	R
8 	wide-j_price-n_increase-n 	R
8 	proposed-j_petrochemical-n_plant-n 	R
8 	moderate-j_profit-n_growth-n 	R
8 	retail-j_food-n_chain-n 	R
8 	American-j_jury-n_system-n 	R
8 	current-j_company-n_business-n 	R
8 	current-j_trading-n_range-n 	R
8 	impromptu-j_news-n_conference-n 	R
8 	customer-n_order-n_flow-n 	R
8 	domestic-j_steel-n_market-n 	R
8 	Japanese-j_buy-n_program-n 	R
8 	robust-j_selling-n_rate-n 	R
8 	so-called-j_road-n_show-n 	R
8 	British-j_beer-n_market-n 	R
8 	independent-j_reform-n_movement-n 	R
8 	Japanese-j_bond-n_market-n 	R
8 	recent-j_advertising-n_climate-n 	R
8 	wholesale-j_price-n_index-n 	R
8 	current-j_market-n_system-n 	R
8 	recent-j_price-n_weakness-n 	R
8 	low-j_ad-n_revenue-n 	R
8 	magnetic-j_brain-n_probe-n 	R
8 	democratic-j_leadership-n_aide-n 	R
8 	big-j_market-n_share-n 	R
8 	large-j_money-n_supply-n 	R
8 	actual-j_head-n_count-n 	R
8 	independent-j_record-n_promoter-n 	R
8 	former-j_company-n_consultant-n 	R
8 	separate-j_capital-n_structure-n 	R
8 	giant-j_marketing-n_company-n 	R
8 	bank-n_holding-n_company-n 	R
8 	large-j_cable-n_operator-n 	R
8 	industry-n_takeover-n_target-n 	R
8 	major-j_auditing-n_work-n 	R
8 	Philippine-j_class-n_structure-n 	R
8 	big-j_polyethylene-n_producer-n 	R
8 	assistant-j_attorney-n_general-n 	R
8 	blockbuster-n_movie-n_hit-n 	R
8 	volatile-j_trading-n_session-n 	R
8 	negative-j_net-n_asset-n 	R
8 	huge-j_oil-n_spill-n 	R
8 	formal-j_board-n_meeting-n 	R
8 	American-j_auto-n_market-n 	R
8 	Soviet-j_mail-n_plane-n 	R
8 	dominant-j_magazine-n_publisher-n 	R
8 	negative-j_growth-n_rate-n 	R
8 	computerized-j_program-n_trading-n 	R
8 	big-j_weekend-n_opportunity-n 	R
8 	regional-j_computer-n_retailer-n 	R
8 	national-j_health-n_insurance-n 	R
8 	new-j_ad-n_campaign-n 	R
8 	big-j_percentage-n_gainer-n 	R
8 	surprise-n_resignation-n_yesterday-n 	R
8 	Soviet-j_aviation-n_industry-n 	R
8 	big-j_spring-n_season-n 	R
8 	entire-j_magazine-n_business-n 	R
8 	major-j_building-n_tenant-n 	R
8 	valuable-j_funding-n_source-n 	R
8 	low-j_training-n_rate-n 	R
8 	desert-n_air-n_strip-n 	R
8 	only-j_car-n_maker-n 	R
8 	traditional-j_fall-n_buying-n 	R
8 	state-n_unemployment-n_benefit-n 	R
8 	strong-j_advertising-n_demand-n 	R
8 	overnight-j_success-n_story-n 	R
8 	primary-j_property-n_insurance-n 	R
8 	current-j_government-n_policy-n 	R
8 	big-j_investment-n_bank-n 	R
8 	new-j_hotel-n_room-n 	R
8 	different-j_discount-n_plan-n 	R
8 	Irish-j_airport-n_authority-n 	R
8 	emergency-n_food-n_aid-n 	R
8 	large-j_record-n_company-n 	R
8 	first-j_media-n_property-n 	R
8 	right-j_test-n_case-n 	R
8 	full-j_percentage-n_point-n 	R
8 	net-j_interest-n_margin-n 	R
8 	low-j_popularity-n_rating-n 	R
8 	30-day-j_compound-n_yield-n 	R
8 	heavy-j_trading-n_volume-n 	R
8 	Japanese-j_semiconductor-n_market-n 	R
8 	appreciable-j_market-n_impact-n 	R
8 	national-j_oil-n_company-n 	R
8 	new-j_defense-n_team-n 	R
8 	annual-j_autumn-n_increase-n 	R
8 	pollution-n_control-n_bond-n 	L
8 	construction-n_equipment-n_maker-n 	L
8 	board-n_retirement-n_policy-n 	L
8 	common-j_stock-n_warrant-n 	L
8 	employment-n_cost-n_index-n 	L
8 	natural-j_gas-n_company-n 	L
8 	public-j_opinion-n_poll-n 	L
8 	cable-n_television-n_system-n 	L
8 	crude-j_oil-n_unit-n 	L
8 	aircraft-n_leasing-n_company-n 	L
8 	credit-n_policy-n_stance-n 	L
8 	public-j_interest-n_group-n 	L
8 	liquor-n_company-n_analyst-n 	L
8 	residential-j_real-estate-n_market-n 	L
8 	investment-n_banking-n_unit-n 	L
8 	big-j_time-n_chaos-n 	L
8 	direct-j_delivery-n_service-n 	L
8 	product-n_development-n_cycle-n 	L
8 	discount-n_brokerage-n_firm-n 	L
8 	open-j_market-n_committee-n 	L
8 	language-n_school-n_unit-n 	L
8 	corporate-j_borrowing-n_binge-n 	L
8 	double-j_identity-n_scam-n 	L
8 	retail-j_ad-n_pattern-n 	L
8 	tile-n_floor-n_conceit-n 	L
8 	management-n_buy-out-n_attempt-n 	L
8 	semiconductor-n_equipment-n_segment-n 	L
8 	business-n_information-n_concern-n 	L
8 	real-j_estate-n_name-n 	L
8 	revenue-n_growth-n_forecast-n 	L
8 	power-n_generation-n_business-n 	L
8 	state-n_government-n_level-n 	L
8 	marketing-n_consulting-n_firm-n 	L
8 	heavy-j_truck-n_production-n 	L
8 	chemical-n_coating-n_group-n 	L
8 	cash-n_equity-n_investor-n 	L
8 	commercial-j_real-estate-n_customer-n 	L
8 	natural-j_gas-n_concern-n 	L
8 	federal-j_debt-n_limit-n 	L
8 	income-n_tax-n_law-n 	L
8 	general-j_obligation-n_sector-n 	L
8 	housing-n_mortgage-n_bond-n 	L
8 	computer-n_printer-n_maker-n 	L
8 	general-j_interest-n_magazine-n 	L
8 	labor-n_contract-n_bonus-n 	L
8 	direct-j_marketing-n_unit-n 	L
8 	corporate-j_financing-n_business-n 	L
8 	short-j_interest-n_volume-n 	L
8 	public-j_interest-n_lawyer-n 	L
8 	central-j_bank-n_governor-n 	L
8 	real-j_estate-n_operation-n 	L
8 	joint-j_acquisition-n_arm-n 	L
8 	public-j_health-n_point-n 	L
8 	private-j_market-n_value-n 	L
8 	heavy-j_truck-n_alliance-n 	L
8 	desktop-n_computer-n_terminal-n 	L
8 	computer-n_trading-n_strategy-n 	L
8 	12th-j_century-n_fresco-n 	L
8 	transportation-n_service-n_company-n 	L
8 	legal-j_aid-n_group-n 	L
8 	mortgage-n_refinancing-n_plan-n 	L
8 	capital-n_gain-n_tax-n 	L
8 	black-j_liberation-n_movement-n 	L
8 	bond-n_market-n_research-n 	L
8 	roller-n_coaster-n_ride-n 	L
